group	Group1	Group2	Group1_genes	Group1_total	Group2_genes	Group2_total	Group	p_value	fdr	Pathway_Info	Level1	Level2
human_VS_macaque	human	macaque	463140	68926211	124710	17719628	human	1.11E-47	1.78E-44	Carbon fixation pathways in prokaryotes	Metabolism	Energy metabolism
human_VS_macaque	human	macaque	484	68926211	614	17719628	human	2.20E-146	4.67E-143	Cardiac muscle contraction	Organismal Systems	Circulatory system
human_VS_macaque	human	macaque	2460	68926211	1017	17719628	human	9.46E-35	1.38E-31	Carotenoid biosynthesis	Metabolism	Metabolism of terpenoids and polyketides
human_VS_macaque	human	macaque	139675	68926211	42971	17719628	human	1.33E-225	3.11E-222	Cationic antimicrobial peptide (CAMP) resistance	Human Diseases	Drug resistance: antimicrobial
human_VS_macaque	human	macaque	3	68926211	39	17719628	human	7.72E-24	1.01E-20	Cell adhesion molecules	Environmental Information Processing	Signaling molecules and interaction
human_VS_macaque	human	macaque	15	68926211	42	17719628	human	8.77E-18	1.05E-14	Cell adhesion molecules	Brite Hierarchies	Protein families: signaling and cellular processes
human_VS_macaque	human	macaque	83	68926211	52	17719628	human	1.63E-06	0.001263093	Cell cycle	Cellular Processes	Cell growth and death
human_VS_macaque	human	macaque	247596	68926211	71710	17719628	human	1.08E-170	2.37E-167	Cell cycle - Caulobacter	Cellular Processes	Cell growth and death
human_VS_macaque	human	macaque	581224	68926211	88776	17719628	human	0	0	Cell growth	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
human_VS_macaque	human	macaque	4400	68926211	2982	17719628	human	0	0	Cell motility	Not Included in Pathway or Brite	Unclassified: signaling and cellular processes
human_VS_macaque	human	macaque	12	68926211	29	17719628	human	5.78E-12	5.97E-09	Cellular senescence	Cellular Processes	Cell growth and death
human_VS_macaque	human	macaque	100303	68926211	24565	17719628	human	7.41E-12	7.62E-09	Central carbon metabolism in cancer	Human Diseases	Cancer: overview
human_VS_macaque	human	macaque	1745	68926211	63	17719628	human	9.06E-100	1.76E-96	Chagas disease	Human Diseases	Infectious disease: parasitic
human_VS_macaque	human	macaque	880588	68926211	236028	17719628	human	8.45E-73	1.54E-69	Chaperones and folding catalysts	Brite Hierarchies	Protein families: genetic information processing
human_VS_macaque	human	macaque	50770	68926211	10094	17719628	human	5.24E-130	1.08E-126	Chloroalkane and chloroalkene degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	16130	68926211	3766	17719628	human	8.21E-08	6.94E-05	Chlorocyclohexane and chlorobenzene degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	23190	68926211	3469	17719628	human	2.05E-221	4.76E-218	Choline metabolism in cancer	Human Diseases	Cancer: overview
human_VS_macaque	human	macaque	19	68926211	71	17719628	human	2.29E-32	3.28E-29	Cholinergic synapse	Organismal Systems	Nervous system
human_VS_macaque	human	macaque	1001074	68926211	285167	17719628	human	0	0	Chromosome and associated proteins	Brite Hierarchies	Protein families: genetic information processing
human_VS_macaque	human	macaque	1	68926211	28	17719628	human	1.17E-18	1.41E-15	Circadian entrainment	Organismal Systems	Environmental adaptation
human_VS_macaque	human	macaque	6	68926211	20	17719628	human	1.03E-09	9.68E-07	Circadian rhythm	Organismal Systems	Environmental adaptation
human_VS_macaque	human	macaque	288892	68926211	87855	17719628	human	0	0	Citrate cycle (TCA cycle)	Metabolism	Carbohydrate metabolism
human_VS_macaque	human	macaque	552	68926211	6	17719628	human	8.10E-46	1.28E-42	Cocaine addiction	Human Diseases	Substance dependence
human_VS_macaque	human	macaque	14741	68926211	3019	17719628	human	2.11E-31	2.99E-28	Cofactor metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
human_VS_macaque	human	macaque	231	68926211	999	17719628	human	0	0	Colorectal cancer	Human Diseases	Cancer: specific types
human_VS_macaque	human	macaque	12	68926211	68	17719628	human	5.44E-35	7.97E-32	Complement and coagulation cascades	Organismal Systems	Immune system
human_VS_macaque	human	macaque	1149	68926211	71	17719628	human	3.97E-47	6.34E-44	Cortisol synthesis and secretion	Organismal Systems	Endocrine system
human_VS_macaque	human	macaque	3440	68926211	1044	17719628	human	3.65E-06	0.002753827	Cushing syndrome	Human Diseases	Endocrine and metabolic disease
human_VS_macaque	human	macaque	126357	68926211	30961	17719628	human	2.71E-14	2.99E-11	Cyanoamino acid metabolism	Metabolism	Metabolism of other amino acids
human_VS_macaque	human	macaque	595718	68926211	141134	17719628	human	8.20E-172	1.80E-168	Cysteine and methionine metabolism	Metabolism	Amino acid metabolism
human_VS_macaque	human	macaque	0	68926211	8	17719628	human	3.06E-06	0.002325242	Cytokine-cytokine receptor interaction	Environmental Information Processing	Signaling molecules and interaction
human_VS_macaque	human	macaque	0	68926211	8	17719628	human	3.06E-06	0.002325242	Cytokine receptors	Brite Hierarchies	Protein families: signaling and cellular processes
human_VS_macaque	human	macaque	225241	68926211	47455	17719628	human	0	0	Cytoskeleton proteins	Brite Hierarchies	Protein families: signaling and cellular processes
human_VS_macaque	human	macaque	73	68926211	99	17719628	human	2.02E-26	2.73E-23	Cytosolic DNA-sensing pathway	Organismal Systems	Immune system
human_VS_macaque	human	macaque	61132	68926211	20296	17719628	human	1.39E-209	3.19E-206	D-Alanine metabolism	Metabolism	Metabolism of other amino acids
human_VS_macaque	human	macaque	4556	68926211	784	17719628	human	1.98E-27	2.69E-24	D-Arginine and D-ornithine metabolism	Metabolism	Metabolism of other amino acids
human_VS_macaque	human	macaque	84475	68926211	24092	17719628	human	4.86E-45	7.64E-42	D-Glutamine and D-glutamate metabolism	Metabolism	Metabolism of other amino acids
human_VS_macaque	human	macaque	1622912	68926211	493375	17719628	human	0	0	DNA repair and recombination proteins	Brite Hierarchies	Protein families: genetic information processing
human_VS_macaque	human	macaque	353545	68926211	108799	17719628	human	0	0	DNA replication	Genetic Information Processing	Replication and repair
human_VS_macaque	human	macaque	698730	68926211	214462	17719628	human	0	0	DNA replication proteins	Brite Hierarchies	Protein families: genetic information processing
human_VS_macaque	human	macaque	11047	68926211	4846	17719628	human	1.13E-195	2.56E-192	Dioxin degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	553	68926211	29	17719628	human	2.26E-26	3.05E-23	Dopaminergic synapse	Organismal Systems	Nervous system
human_VS_macaque	human	macaque	12372	68926211	2875	17719628	human	8.63E-07	0.000683528	Drug metabolism - cytochrome P450	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	260227	68926211	71937	17719628	human	6.35E-66	1.13E-62	Drug metabolism - other enzymes	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	47	68926211	406	17719628	human	6.90E-221	1.60E-217	ECM-receptor interaction	Environmental Information Processing	Signaling molecules and interaction
human_VS_macaque	human	macaque	334	68926211	13	17719628	human	1.72E-19	2.11E-16	Endocrine and other factor-regulated calcium reabsorption	Organismal Systems	Excretory system
human_VS_macaque	human	macaque	8	68926211	24	17719628	human	5.26E-11	5.21E-08	Endocrine resistance	Human Diseases	Drug resistance: antineoplastic
human_VS_macaque	human	macaque	125	68926211	101	17719628	human	2.31E-16	2.68E-13	Endocytosis	Cellular Processes	Transport and catabolism
human_VS_macaque	human	macaque	209863	68926211	42303	17719628	human	0	0	Energy metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
human_VS_macaque	human	macaque	1746402	68926211	402894	17719628	human	0	0	Enzymes with EC numbers	Not Included in Pathway or Brite	Unclassified: metabolism
human_VS_macaque	human	macaque	274	68926211	1004	17719628	human	0	0	Epstein-Barr virus infection	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	8	68926211	31	17719628	human	4.51E-15	5.07E-12	ErbB signaling pathway	Environmental Information Processing	Signal transduction
human_VS_macaque	human	macaque	15016	68926211	4396	17719628	human	7.10E-14	7.75E-11	Estrogen signaling pathway	Organismal Systems	Endocrine system
human_VS_macaque	human	macaque	3615	68926211	550	17719628	human	3.55E-34	5.16E-31	Ethylbenzene degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	351372	68926211	104480	17719628	human	0	0	Fatty acid biosynthesis	Metabolism	Lipid metabolism
human_VS_macaque	human	macaque	102568	68926211	25248	17719628	human	5.37E-10	5.11E-07	Fatty acid degradation	Metabolism	Lipid metabolism
human_VS_macaque	human	macaque	197	68926211	8	17719628	human	1.33E-11	1.36E-08	Fatty acid elongation	Metabolism	Lipid metabolism
human_VS_macaque	human	macaque	38791	68926211	14617	17719628	human	1.25611249798679e-319	3.1465618074569e-316	Ferroptosis	Cellular Processes	Cell growth and death
human_VS_macaque	human	macaque	183713	68926211	69864	17719628	human	0	0	Flagellar assembly	Cellular Processes	Cell motility
human_VS_macaque	human	macaque	5747	68926211	438	17719628	human	5.24E-188	1.17E-184	Flavone and flavonol biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
human_VS_macaque	human	macaque	5463	68926211	3977	17719628	human	0	0	Flavonoid biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
human_VS_macaque	human	macaque	246707	68926211	41284	17719628	human	0	0	Fluid shear stress and atherosclerosis	Human Diseases	Cardiovascular disease
human_VS_macaque	human	macaque	2797	68926211	521	17719628	human	2.88E-12	2.99E-09	Fluorobenzoate degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	104	68926211	429	17719628	human	7.50E-194	1.70E-190	Focal adhesion	Cellular Processes	Cellular community - eukaryotes
human_VS_macaque	human	macaque	299658	68926211	83679	17719628	human	3.05E-98	5.92E-95	Folate biosynthesis	Metabolism	Metabolism of cofactors and vitamins
human_VS_macaque	human	macaque	10164	68926211	3009	17719628	human	1.94E-11	1.96E-08	FoxO signaling pathway	Environmental Information Processing	Signal transduction
human_VS_macaque	human	macaque	1408295	68926211	384821	17719628	human	6.10E-249	1.45E-245	Function unknown	Not Included in Pathway or Brite	Poorly characterized
human_VS_macaque	human	macaque	439	68926211	53	17719628	human	1.34E-08	1.19E-05	Furfural degradation	Metabolism	Xenobiotics biodegradation and metabolism
human_VS_macaque	human	macaque	44313	68926211	10714	17719628	human	1.00E-08	8.98E-06	GABAergic synapse	Organismal Systems	Nervous system
human_VS_macaque	human	macaque	455374	68926211	103431	17719628	human	2.95E-292	7.30E-289	Galactose metabolism	Metabolism	Carbohydrate metabolism
human_VS_macaque	human	macaque	0	68926211	18	17719628	human	3.91E-13	4.20E-10	Gap junction	Cellular Processes	Cellular community - eukaryotes
human_VS_macaque	human	macaque	329	68926211	21	17719628	human	4.11E-14	4.51E-11	Gastric acid secretion	Organismal Systems	Digestive system
human_VS_macaque	human	macaque	341549	68926211	99798	17719628	human	3.36E-272	8.16E-269	General function prediction only	Not Included in Pathway or Brite	Poorly characterized
human_VS_macaque	human	macaque	6478	68926211	1197	17719628	human	1.55E-27	2.12E-24	Geraniol degradation	Metabolism	Metabolism of terpenoids and polyketides
human_VS_macaque	human	macaque	7	68926211	35	17719628	human	4.29E-18	5.14E-15	Glioma	Human Diseases	Cancer: specific types
human_VS_macaque	human	macaque	18158	68926211	2482	17719628	human	1.04E-223	2.41E-220	Global maps only	Metabolism	Not included in regular maps
human_VS_macaque	human	macaque	40216	68926211	8780	17719628	human	3.19E-45	5.03E-42	Glucosinolate biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
human_VS_macaque	human	macaque	75536	68926211	23153	17719628	human	1.27E-117	2.57E-114	Glutathione metabolism	Metabolism	Metabolism of other amino acids
human_VS_macaque	human	macaque	35761	68926211	10418	17719628	human	1.18E-28	1.64E-25	Glycan metabolism	Not Included in Pathway or Brite	Unclassified: metabolism
human_VS_macaque	human	macaque	188934	68926211	45071	17719628	human	5.59E-47	8.93E-44	Glycerolipid metabolism	Metabolism	Lipid metabolism
human_VS_macaque	human	macaque	304268	68926211	72397	17719628	human	1.17E-79	2.16E-76	Glycerophospholipid metabolism	Metabolism	Lipid metabolism
human_VS_macaque	human	macaque	454752	68926211	108370	17719628	human	7.09E-114	1.42E-110	"Glycine, serine and threonine metabolism "	Metabolism	Amino acid metabolism
human_VS_macaque	human	macaque	21	68926211	22	17719628	human	7.65E-06	0.005671347	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	25	68926211	23	17719628	human	1.92E-05	0.013678682	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	44568	68926211	12247	17719628	human	8.40E-11	8.26E-08	Glycosaminoglycan degradation	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	19288	68926211	7007	17719628	human	2.54E-128	5.22E-125	Glycosphingolipid biosynthesis - ganglio series	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	43395	68926211	14123	17719628	human	9.45E-126	1.93E-122	Glycosphingolipid biosynthesis - globo and isoglobo series	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	248	68926211	1	17719628	human	2.32E-23	3.03E-20	Glycosphingolipid biosynthesis - lacto and neolacto series	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	49	68926211	34	17719628	human	2.70E-05	0.018915139	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Metabolism	Glycan biosynthesis and metabolism
human_VS_macaque	human	macaque	144574	68926211	58693	17719628	human	0	0	Glycosyltransferases	Brite Hierarchies	Protein families: metabolism
human_VS_macaque	human	macaque	383584	68926211	83828	17719628	human	0	0	Glyoxylate and dicarboxylate metabolism	Metabolism	Carbohydrate metabolism
human_VS_macaque	human	macaque	0	68926211	29	17719628	human	1.02E-20	1.28E-17	GnRH secretion	Organismal Systems	Endocrine system
human_VS_macaque	human	macaque	1	68926211	35	17719628	human	2.16E-23	2.82E-20	GnRH signaling pathway	Organismal Systems	Endocrine system
human_VS_macaque	human	macaque	1	68926211	19	17719628	human	1.29E-12	1.36E-09	Graft-versus-host disease	Human Diseases	Immune disease
human_VS_macaque	human	macaque	1	68926211	19	17719628	human	1.29E-12	1.36E-09	" Growth hormone synthesis, secretion and action "	Organismal Systems	Endocrine system
human_VS_macaque	human	macaque	115852	68926211	31795	17719628	human	9.75E-25	1.29E-21	HIF-1 signaling pathway	Environmental Information Processing	Signal transduction
human_VS_macaque	human	macaque	1432	68926211	24	17719628	human	3.59E-107	7.09E-104	Hematopoietic cell lineage	Organismal Systems	Immune system
human_VS_macaque	human	macaque	288	68926211	998	17719628	human	0	0	Hepatitis B	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	352	68926211	1093	17719628	human	0	0	Hepatitis C	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	9383	68926211	1180	17719628	human	8.62E-142	1.81E-138	Hepatocellular carcinoma	Human Diseases	Cancer: specific types
human_VS_macaque	human	macaque	301	68926211	1010	17719628	human	0	0	Herpes simplex virus 1 infection	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	2	68926211	24	17719628	human	6.01E-15	6.73E-12	Hippo signaling pathway - fly	Environmental Information Processing	Signal transduction
human_VS_macaque	human	macaque	5	68926211	22	17719628	human	1.86E-11	1.89E-08	Hippo signaling pathway - multiple species	Environmental Information Processing	Signal transduction
human_VS_macaque	human	macaque	282565	68926211	55173	17719628	human	0	0	Histidine metabolism	Metabolism	Amino acid metabolism
human_VS_macaque	human	macaque	491409	68926211	151068	17719628	human	0	0	Homologous recombination	Genetic Information Processing	Replication and repair
human_VS_macaque	human	macaque	270	68926211	1002	17719628	human	0	0	Human cytomegalovirus infection	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	241	68926211	1004	17719628	human	0	0	Human immunodeficiency virus 1 infection	Human Diseases	Infectious disease: viral
human_VS_macaque	human	macaque	14850	68926211	7511	17719628	human	0	0	Huntington disease	Human Diseases	Neurodegenerative disease
human_VS_macaque	human	macaque	15079	68926211	4354	17719628	human	2.38E-11	2.38E-08	IL-17 signaling pathway	Organismal Systems	Immune system
human_VS_macaque	human	macaque	468	68926211	0	17719628	human	4.89E-47	7.81E-44	Indole alkaloid biosynthesis	Metabolism	Biosynthesis of other secondary metabolites
human_VS_macaque	human	macaque	2	68926211	34	17719628	human	1.48E-21	1.90E-18	Inflammatory mediator regulation of TRP channels	Organismal Systems	Sensory system
human_VS_macaque	human	macaque	377	68926211	1134	17719628	human	0	0	Influenza A	Human Diseases	Infectious disease: viral
